,Unnamed: 0,code,invasive,scientific_name,scope,score,severity,timing,title,Unnamed: 0.1,category,class_name,family_name,genus_name,infra_name,infra_rank,kingdom_name,order_name,phylum_name,population,taxonid
1232,1232,9.1,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Domestic & urban waste water,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1233,1233,9.1.1,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Sewage,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1234,1234,9.1.2,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Run-off,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1235,1235,9.2,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Industrial & military effluents,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1236,1236,9.2.3,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Type Unknown/Unrecorded,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1237,1237,9.3,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Agricultural & forestry effluents,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1238,1238,9.3.1,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Nutrient loads,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1239,1239,9.3.3,,Amblyopsis spelaea,Unknown,Unknown,,Ongoing,Herbicides and pesticides,355,NT,ACTINOPTERYGII,AMBLYOPSIDAE,Amblyopsis,,,ANIMALIA,PERCOPSIFORMES,CHORDATA,,1080
1240,1240,11.4,,Amblyrhynchus cristatus,,Low Impact: 3,,Ongoing,Storms & flooding,356,VU,REPTILIA,IGUANIDAE,Amblyrhynchus,,,ANIMALIA,SQUAMATA,CHORDATA,,1086
1241,1241,8.1,,Amblyrhynchus cristatus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,356,VU,REPTILIA,IGUANIDAE,Amblyrhynchus,,,ANIMALIA,SQUAMATA,CHORDATA,,1086
1242,1242,8.1.1,,Amblyrhynchus cristatus,,Low Impact: 3,,Ongoing,Unspecified species,356,VU,REPTILIA,IGUANIDAE,Amblyrhynchus,,,ANIMALIA,SQUAMATA,CHORDATA,,1086
1243,1243,9.2,,Amblyrhynchus cristatus,,Low Impact: 3,,Ongoing,Industrial & military effluents,356,VU,REPTILIA,IGUANIDAE,Amblyrhynchus,,,ANIMALIA,SQUAMATA,CHORDATA,,1086
1244,1244,9.2.1,,Amblyrhynchus cristatus,,Low Impact: 3,,Ongoing,Oil spills,356,VU,REPTILIA,IGUANIDAE,Amblyrhynchus,,,ANIMALIA,SQUAMATA,CHORDATA,,1086
1245,1245,1.1,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Housing & urban areas,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1246,1246,1.3,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Tourism & recreation areas,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1247,1247,2.1,,Neamblysomus gunningi,Minority (<50%),Medium Impact: 6,Rapid Declines,Ongoing,Annual & perennial non-timber crops,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1248,1248,2.1,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Annual & perennial non-timber crops,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1249,1249,2.1.2,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Small-holder farming,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1250,1250,2.1.3,,Neamblysomus gunningi,Minority (<50%),Medium Impact: 6,Rapid Declines,Ongoing,Agro-industry farming,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1251,1251,2.2,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Wood & pulp plantations,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1252,1252,2.2.2,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Agro-industry plantations,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1253,1253,2.3,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Livestock farming & ranching,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1254,1254,2.3.2,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,"Small-holder grazing, ranching or farming",357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1255,1255,4.1,,Neamblysomus gunningi,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Roads & railroads,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1256,1256,5.1,,Neamblysomus gunningi,Minority (<50%),Low Impact: 4,Negligible declines,Ongoing,Hunting & trapping terrestrial animals,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1257,1257,5.1.3,,Neamblysomus gunningi,Minority (<50%),Low Impact: 4,Negligible declines,Ongoing,Persecution/control,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1258,1258,5.3,,Neamblysomus gunningi,Minority (<50%),Low Impact: 4,Negligible declines,Ongoing,Logging & wood harvesting,357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1259,1259,5.3.3,,Neamblysomus gunningi,Minority (<50%),Low Impact: 4,Negligible declines,Ongoing,Unintentional effects: (subsistence/small scale) [harvest],357,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1087
1260,1260,1.1,,Neamblysomus julianae,Minority (<50%),Medium Impact: 6,Rapid Declines,Ongoing,Housing & urban areas,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1261,1261,1.2,,Neamblysomus julianae,Minority (<50%),Medium Impact: 6,Rapid Declines,Ongoing,Commercial & industrial areas,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1262,1262,2.1,,Neamblysomus julianae,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Annual & perennial non-timber crops,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1263,1263,2.1.2,,Neamblysomus julianae,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Small-holder farming,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1264,1264,2.1.3,,Neamblysomus julianae,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Agro-industry farming,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1265,1265,2.3,,Neamblysomus julianae,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Livestock farming & ranching,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1266,1266,2.3.2,,Neamblysomus julianae,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,"Small-holder grazing, ranching or farming",358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1267,1267,2.3.3,,Neamblysomus julianae,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,"Agro-industry grazing, ranching or farming",358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1268,1268,3.2,,Neamblysomus julianae,Minority (<50%),Medium Impact: 6,Rapid Declines,Ongoing,Mining & quarrying,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1269,1269,4.1,,Neamblysomus julianae,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Roads & railroads,358,EN,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,,,ANIMALIA,AFROSORICIDA,CHORDATA,,1089
1270,1270,1.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Housing & urban areas,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1271,1271,1.2,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Commercial & industrial areas,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1272,1272,1.3,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Tourism & recreation areas,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1273,1273,2.3,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Livestock farming & ranching,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1274,1274,2.3.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Nomadic grazing,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1275,1275,5.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1276,1276,5.1.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Intentional use (species is the target),359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1277,1277,5.4,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Fishing & harvesting aquatic resources,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1278,1278,5.4.6,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1279,1279,6.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Recreational activities,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1280,1280,8.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1281,1281,8.1,Lithobates catesbeianus,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Lithobates catesbeianus),359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1282,1282,8.1.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Unspecified species,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1283,1283,8.1.2,Lithobates catesbeianus,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Named species (Lithobates catesbeianus),359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1284,1284,9.1,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Domestic & urban waste water,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1285,1285,9.1.3,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1286,1286,9.2,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Industrial & military effluents,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1287,1287,9.2.3,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1288,1288,9.3,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1289,1289,9.3.4,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1290,1290,9.4,,Ambystoma lermaense,,Low Impact: 3,,Ongoing,Garbage & solid waste,359,EN,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1093
1291,1291,1.1,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Housing & urban areas,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1292,1292,11.2,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Droughts,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1293,1293,1.3,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Tourism & recreation areas,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1294,1294,5.1,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1295,1295,5.1.1,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Intentional use (species is the target),360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1296,1296,8.1,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1297,1297,8.1,Unspecified CYPRINIDAE,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Unspecified CYPRINIDAE),360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1298,1298,8.1,Unspecified Tilapia,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Unspecified Tilapia),360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1299,1299,8.1.1,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Unspecified species,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1300,1300,8.1.2,Unspecified CYPRINIDAE,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Named species (Unspecified CYPRINIDAE),360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1301,1301,8.1.2,Unspecified Tilapia,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Named species (Unspecified Tilapia),360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1302,1302,9.1,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Domestic & urban waste water,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1303,1303,9.1.1,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Sewage,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1304,1304,9.1.3,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1305,1305,9.2,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Industrial & military effluents,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1306,1306,9.2.3,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1307,1307,9.3,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1308,1308,9.3.4,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1309,1309,9.4,,Ambystoma mexicanum,,Low Impact: 3,,Ongoing,Garbage & solid waste,360,CR,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1095
1310,1310,1.1,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Housing & urban areas,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1311,1311,1.2,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Commercial & industrial areas,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1312,1312,2.1,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1313,1313,2.1.4,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Scale Unknown/Unrecorded,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1314,1314,4.1,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Roads & railroads,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1315,1315,5.1,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1316,1316,5.1.3,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Persecution/control,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1317,1317,8.1,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1318,1318,8.1,Unspecified ANURA,Ambystoma californiense,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Unspecified ANURA),361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1319,1319,8.1.1,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Unspecified species,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1320,1320,8.1.2,Unspecified ANURA,Ambystoma californiense,,Low Impact: 3,,Ongoing,Named species (Unspecified ANURA),361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1321,1321,9.2,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Industrial & military effluents,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1322,1322,9.2.3,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1323,1323,9.3,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1324,1324,9.3.4,,Ambystoma californiense,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,361,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1098
1325,1325,1.1,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Housing & urban areas,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1326,1326,1.2,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Commercial & industrial areas,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1327,1327,2.2,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Wood & pulp plantations,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1328,1328,2.2.1,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Small-holder plantations,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1329,1329,2.2.2,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Agro-industry plantations,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1330,1330,4.1,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Roads & railroads,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1331,1331,5.4,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Fishing & harvesting aquatic resources,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1332,1332,5.4.3,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Unintentional effects: (subsistence/small scale) [harvest],362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1333,1333,8.1,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1334,1334,8.1.1,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Unspecified species,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1335,1335,8.2,,Ambystoma cingulatum,,Low Impact: 3,,Ongoing,Problematic native species/diseases,362,VU,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,,,ANIMALIA,CAUDATA,CHORDATA,,1099
1336,1336,2.3,,Ameca splendens,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Livestock farming & ranching,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1337,1337,2.3.3,,Ameca splendens,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,"Agro-industry grazing, ranching or farming",363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1338,1338,2.4,,Ameca splendens,Whole (>90%),Unknown,Unknown,Ongoing,Marine & freshwater aquaculture,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1339,1339,2.4.1,,Ameca splendens,Whole (>90%),Unknown,Unknown,Ongoing,Subsistence/artisinal aquaculture,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1340,1340,6.1,,Ameca splendens,Whole (>90%),Medium Impact: 6,Negligible declines,Ongoing,Recreational activities,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1341,1341,7.2,,Ameca splendens,Majority (50-90%),Low Impact: 5,Negligible declines,Ongoing,Dams & water management/use,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1342,1342,7.2,,Ameca splendens,Majority (50-90%),Medium Impact: 7,Rapid Declines,Ongoing,Dams & water management/use,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1343,1343,7.2,,Ameca splendens,Whole (>90%),High Impact: 8,Rapid Declines,Ongoing,Dams & water management/use,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
1344,1344,7.2,,Ameca splendens,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Dams & water management/use,363,CR,ACTINOPTERYGII,GOODEIDAE,Ameca,,,ANIMALIA,CYPRINODONTIFORMES,CHORDATA,,1117
